PERFUME_ID,SEASON,ratio,LOAD_DT
11644,Spring,42.17,2026-01-19 08:53:19
11644,Summer,39.76,2026-01-19 08:53:19
11647,Summer,48.05,2026-01-19 08:53:19
11647,Spring,38.96,2026-01-19 08:53:19
11648,Summer,40.51,2026-01-19 08:53:19
11648,Spring,37.97,2026-01-19 08:53:19
11650,Fall,31.96,2026-01-19 08:53:19
11650,Spring,29.9,2026-01-19 08:53:19
11658,Fall,36.84,2026-01-19 08:53:19
11658,Winter,27.63,2026-01-19 08:53:19
11658,Spring,26.32,2026-01-19 08:53:19
11659,Winter,38.11,2026-01-19 08:53:19
11659,Fall,38.11,2026-01-19 08:53:19
11662,Spring,40.54,2026-01-19 08:53:19
11662,Summer,31.08,2026-01-19 08:53:19
11663,Winter,42.41,2026-01-19 08:53:19
11663,Fall,40.62,2026-01-19 08:53:19
11666,Summer,46.43,2026-01-19 08:53:19
11666,Spring,41.67,2026-01-19 08:53:19
11670,Summer,40.91,2026-01-19 08:53:19
11670,Spring,37.88,2026-01-19 08:53:19
11671,Spring,32.29,2026-01-19 08:53:19
11671,Fall,29.78,2026-01-19 08:53:19
11671,Summer,20.69,2026-01-19 08:53:19
11674,Fall,41.43,2026-01-19 08:53:19
11674,Winter,38.57,2026-01-19 08:53:19
11675,Spring,32.11,2026-01-19 08:53:19
11675,Summer,28.86,2026-01-19 08:53:19
11675,Fall,25.2,2026-01-19 08:53:19
11678,Summer,44.59,2026-01-19 08:53:19
11678,Spring,37.84,2026-01-19 08:53:19
11679,Fall,34.42,2026-01-19 08:53:19
11679,Spring,29.3,2026-01-19 08:53:19
11679,Winter,24.65,2026-01-19 08:53:19
11686,Fall,32.43,2026-01-19 08:53:19
11686,Winter,28.38,2026-01-19 08:53:19
11686,Spring,24.32,2026-01-19 08:53:19
11688,Fall,37.8,2026-01-19 08:53:19
11688,Spring,25.61,2026-01-19 08:53:19
11688,Winter,20.73,2026-01-19 08:53:19
11690,Fall,34.84,2026-01-19 08:53:19
11690,Winter,33.55,2026-01-19 08:53:19
11690,Spring,22.58,2026-01-19 08:53:19
11692,Spring,41.82,2026-01-19 08:53:19
11692,Summer,32.73,2026-01-19 08:53:19
11692,Fall,20.0,2026-01-19 08:53:19
11694,Fall,37.85,2026-01-19 08:53:19
11694,Winter,36.45,2026-01-19 08:53:19
11696,Summer,42.68,2026-01-19 08:53:19
11696,Spring,35.37,2026-01-19 08:53:19
11698,Fall,33.05,2026-01-19 08:53:19
11698,Spring,29.66,2026-01-19 08:53:19
11698,Winter,22.03,2026-01-19 08:53:19
11700,Spring,39.13,2026-01-19 08:53:19
11700,Summer,33.33,2026-01-19 08:53:19
11700,Fall,21.74,2026-01-19 08:53:19
11702,Summer,43.04,2026-01-19 08:53:19
11702,Spring,41.77,2026-01-19 08:53:19
11704,Summer,43.75,2026-01-19 08:53:19
11704,Spring,37.5,2026-01-19 08:53:19
11706,Winter,40.28,2026-01-19 08:53:19
11706,Fall,36.81,2026-01-19 08:53:19
11708,Spring,37.33,2026-01-19 08:53:19
11708,Summer,33.33,2026-01-19 08:53:19
11708,Fall,22.67,2026-01-19 08:53:19
11710,Fall,37.44,2026-01-19 08:53:19
11710,Winter,37.0,2026-01-19 08:53:19
11712,Fall,38.57,2026-01-19 08:53:19
11712,Winter,30.0,2026-01-19 08:53:19
11712,Spring,21.43,2026-01-19 08:53:19
11714,Spring,31.91,2026-01-19 08:53:19
11714,Fall,29.79,2026-01-19 08:53:19
11714,Summer,21.81,2026-01-19 08:53:19
11716,Summer,43.04,2026-01-19 08:53:19
11716,Spring,35.44,2026-01-19 08:53:19
11718,Fall,35.88,2026-01-19 08:53:19
11718,Winter,29.77,2026-01-19 08:53:19
11718,Spring,21.37,2026-01-19 08:53:19
11720,Spring,46.03,2026-01-19 08:53:19
11720,Summer,44.44,2026-01-19 08:53:19
11723,Fall,38.36,2026-01-19 08:53:19
11723,Winter,32.88,2026-01-19 08:53:19
11723,Spring,21.23,2026-01-19 08:53:19
11727,Spring,32.14,2026-01-19 08:53:19
11727,Fall,29.76,2026-01-19 08:53:19
11728,Fall,35.19,2026-01-19 08:53:19
11728,Winter,31.48,2026-01-19 08:53:19
11731,Fall,31.97,2026-01-19 08:53:19
11731,Spring,30.61,2026-01-19 08:53:19
11731,Winter,21.09,2026-01-19 08:53:19
11732,Spring,35.0,2026-01-19 08:53:19
11732,Fall,28.33,2026-01-19 08:53:19
11732,Summer,28.33,2026-01-19 08:53:19
11736,Fall,35.94,2026-01-19 08:53:19
11736,Winter,29.69,2026-01-19 08:53:19
11736,Spring,21.88,2026-01-19 08:53:19
11739,Fall,30.58,2026-01-19 08:53:19
11739,Winter,27.27,2026-01-19 08:53:19
11739,Spring,27.27,2026-01-19 08:53:19
11741,Summer,37.5,2026-01-19 08:53:19
11741,Spring,37.5,2026-01-19 08:53:19
11743,Winter,37.74,2026-01-19 08:53:19
11743,Fall,34.91,2026-01-19 08:53:19
11746,Fall,41.3,2026-01-19 08:53:19
11746,Winter,32.61,2026-01-19 08:53:19
11747,Spring,33.62,2026-01-19 08:53:19
11747,Fall,23.28,2026-01-19 08:53:19
11747,Summer,23.28,2026-01-19 08:53:19
11750,Spring,30.3,2026-01-19 08:53:19
11750,Fall,27.27,2026-01-19 08:53:19
11750,Summer,25.76,2026-01-19 08:53:19
11751,Summer,39.71,2026-01-19 08:53:19
11751,Spring,35.29,2026-01-19 08:53:19
11754,Spring,30.95,2026-01-19 08:53:19
11754,Fall,28.57,2026-01-19 08:53:19
11754,Summer,23.81,2026-01-19 08:53:19
11755,Winter,30.88,2026-01-19 08:53:19
11755,Fall,29.41,2026-01-19 08:53:19
11755,Spring,22.06,2026-01-19 08:53:19
11758,Fall,36.0,2026-01-19 08:53:19
11758,Winter,26.0,2026-01-19 08:53:19
11758,Spring,26.0,2026-01-19 08:53:19
11759,Fall,35.71,2026-01-19 08:53:19
11759,Winter,32.14,2026-01-19 08:53:19
11759,Spring,21.43,2026-01-19 08:53:19
11762,Summer,44.19,2026-01-19 08:53:19
11762,Spring,37.21,2026-01-19 08:53:19
11765,Spring,40.0,2026-01-19 08:53:19
11765,Fall,25.71,2026-01-19 08:53:19
11765,Summer,25.71,2026-01-19 08:53:19
11769,Fall,32.35,2026-01-19 08:53:19
11769,Spring,27.94,2026-01-19 08:53:19
11769,Winter,26.47,2026-01-19 08:53:19
11773,Winter,37.78,2026-01-19 08:53:19
11773,Fall,37.78,2026-01-19 08:53:19
11777,Fall,39.62,2026-01-19 08:53:19
11777,Winter,30.19,2026-01-19 08:53:19
11777,Spring,24.53,2026-01-19 08:53:19
11781,Summer,38.1,2026-01-19 08:53:19
11781,Spring,35.71,2026-01-19 08:53:19
11785,Spring,35.42,2026-01-19 08:53:19
11785,Summer,27.08,2026-01-19 08:53:19
11785,Fall,22.92,2026-01-19 08:53:19
11793,Spring,30.61,2026-01-19 08:53:19
11793,Fall,28.57,2026-01-19 08:53:19
11793,Winter,20.41,2026-01-19 08:53:19
11793,Summer,20.41,2026-01-19 08:53:19
11800,Fall,40.62,2026-01-19 08:53:19
11800,Winter,34.38,2026-01-19 08:53:19
11812,Fall,32.61,2026-01-19 08:53:19
11812,Spring,30.43,2026-01-19 08:53:19
11812,Winter,26.09,2026-01-19 08:53:19
11853,Fall,35.9,2026-01-19 08:53:19
11853,Spring,28.21,2026-01-19 08:53:19
11853,Winter,23.08,2026-01-19 08:53:19
11857,Fall,29.27,2026-01-19 08:53:19
11857,Spring,29.27,2026-01-19 08:53:19
11857,Summer,24.39,2026-01-19 08:53:19
11861,Spring,47.5,2026-01-19 08:53:19
11861,Summer,30.0,2026-01-19 08:53:19
11869,Spring,41.94,2026-01-19 08:53:19
11869,Summer,29.03,2026-01-19 08:53:19
11869,Fall,22.58,2026-01-19 08:53:19
11877,Spring,36.11,2026-01-19 08:53:19
11877,Summer,33.33,2026-01-19 08:53:19
11883,Fall,36.06,2026-01-19 08:53:19
11883,Winter,33.32,2026-01-19 08:53:19
11883,Spring,21.92,2026-01-19 08:53:19
11887,Winter,49.44,2026-01-19 08:53:19
11887,Fall,41.13,2026-01-19 08:53:19
11889,Summer,33.33,2026-01-19 08:53:19
11889,Spring,33.33,2026-01-19 08:53:19
11889,Fall,20.51,2026-01-19 08:53:19
11891,Winter,43.37,2026-01-19 08:53:19
11891,Fall,41.79,2026-01-19 08:53:19
11895,Fall,32.57,2026-01-19 08:53:19
11895,Winter,29.29,2026-01-19 08:53:19
11895,Spring,24.14,2026-01-19 08:53:19
11902,Fall,38.45,2026-01-19 08:53:19
11902,Winter,36.95,2026-01-19 08:53:19
11906,Fall,34.3,2026-01-19 08:53:19
11906,Winter,29.97,2026-01-19 08:53:19
11906,Spring,24.36,2026-01-19 08:53:19
11910,Winter,38.7,2026-01-19 08:53:19
11910,Fall,38.09,2026-01-19 08:53:19
11914,Fall,38.16,2026-01-19 08:53:19
11914,Winter,37.18,2026-01-19 08:53:19
11918,Summer,48.25,2026-01-19 08:53:19
11918,Spring,35.34,2026-01-19 08:53:19
11922,Spring,32.47,2026-01-19 08:53:19
11922,Fall,28.1,2026-01-19 08:53:19
11922,Summer,23.66,2026-01-19 08:53:19
11926,Fall,38.57,2026-01-19 08:53:19
11926,Winter,38.48,2026-01-19 08:53:19
11931,Summer,52.23,2026-01-19 08:53:19
11931,Spring,40.07,2026-01-19 08:53:19
11937,Summer,52.94,2026-01-19 08:53:19
11937,Spring,38.37,2026-01-19 08:53:19
11941,Spring,32.47,2026-01-19 08:53:19
11941,Summer,29.72,2026-01-19 08:53:19
11941,Fall,26.16,2026-01-19 08:53:19
11945,Summer,51.52,2026-01-19 08:53:19
11945,Spring,39.53,2026-01-19 08:53:19
11949,Spring,34.06,2026-01-19 08:53:19
11949,Summer,32.31,2026-01-19 08:53:19
11949,Fall,23.0,2026-01-19 08:53:19
11953,Winter,40.4,2026-01-19 08:53:19
11953,Fall,39.41,2026-01-19 08:53:19
11956,Fall,35.01,2026-01-19 08:53:19
11956,Winter,27.51,2026-01-19 08:53:19
11956,Spring,26.14,2026-01-19 08:53:19
11957,Spring,31.54,2026-01-19 08:53:19
11957,Fall,28.36,2026-01-19 08:53:19
11957,Summer,26.41,2026-01-19 08:53:19
11960,Fall,37.18,2026-01-19 08:53:19
11960,Winter,33.21,2026-01-19 08:53:19
11960,Spring,22.02,2026-01-19 08:53:19
11965,Fall,33.57,2026-01-19 08:53:19
11965,Spring,27.34,2026-01-19 08:53:19
11965,Winter,24.65,2026-01-19 08:53:19
11968,Summer,43.96,2026-01-19 08:53:19
11968,Spring,36.22,2026-01-19 08:53:19
11969,Fall,40.34,2026-01-19 08:53:19
11969,Winter,35.62,2026-01-19 08:53:19
11973,Winter,41.76,2026-01-19 08:53:19
11973,Fall,41.2,2026-01-19 08:53:19
11974,Fall,38.63,2026-01-19 08:53:19
11974,Winter,37.75,2026-01-19 08:53:19
11977,Winter,40.34,2026-01-19 08:53:19
11977,Fall,39.5,2026-01-19 08:53:19
11978,Spring,37.64,2026-01-19 08:53:19
11978,Summer,37.08,2026-01-19 08:53:19
11981,Fall,37.38,2026-01-19 08:53:19
11981,Winter,34.5,2026-01-19 08:53:19
11981,Spring,21.09,2026-01-19 08:53:19
11982,Summer,36.75,2026-01-19 08:53:19
11982,Spring,35.41,2026-01-19 08:53:19
11982,Fall,20.27,2026-01-19 08:53:19
11984,Fall,37.98,2026-01-19 08:53:19
11984,Winter,34.49,2026-01-19 08:53:19
11984,Spring,20.56,2026-01-19 08:53:19
11986,Spring,35.53,2026-01-19 08:53:19
11986,Fall,26.21,2026-01-19 08:53:19
11986,Summer,23.5,2026-01-19 08:53:19
11989,Fall,40.68,2026-01-19 08:53:19
11989,Winter,37.27,2026-01-19 08:53:19
11991,Spring,34.89,2026-01-19 08:53:19
11991,Summer,33.17,2026-01-19 08:53:19
11991,Fall,23.1,2026-01-19 08:53:19
11995,Spring,33.14,2026-01-19 08:53:19
11995,Fall,28.24,2026-01-19 08:53:19
11995,Summer,23.63,2026-01-19 08:53:19
11997,Fall,35.84,2026-01-19 08:53:19
11997,Winter,35.16,2026-01-19 08:53:19
11997,Spring,22.15,2026-01-19 08:53:19
11999,Fall,41.54,2026-01-19 08:53:19
11999,Winter,40.26,2026-01-19 08:53:19
12000,Fall,38.06,2026-01-19 08:53:19
12000,Winter,37.12,2026-01-19 08:53:19
12003,Spring,31.36,2026-01-19 08:53:19
12003,Fall,30.33,2026-01-19 08:53:19
12003,Summer,21.08,2026-01-19 08:53:19
12006,Spring,31.65,2026-01-19 08:53:19
12006,Summer,26.59,2026-01-19 08:53:19
12006,Fall,23.08,2026-01-19 08:53:19
12007,Fall,35.6,2026-01-19 08:53:19
12007,Winter,34.06,2026-01-19 08:53:19
12007,Spring,22.91,2026-01-19 08:53:19
12010,Fall,35.43,2026-01-19 08:53:19
12010,Winter,31.43,2026-01-19 08:53:19
12010,Spring,21.71,2026-01-19 08:53:19
12011,Spring,30.04,2026-01-19 08:53:19
12011,Fall,27.19,2026-01-19 08:53:19
12011,Summer,25.0,2026-01-19 08:53:19
12014,Fall,30.48,2026-01-19 08:53:19
12014,Spring,27.63,2026-01-19 08:53:19
12014,Winter,22.81,2026-01-19 08:53:19
12015,Spring,34.87,2026-01-19 08:53:19
12015,Fall,26.64,2026-01-19 08:53:19
12015,Summer,25.0,2026-01-19 08:53:19
12018,Fall,38.36,2026-01-19 08:53:19
12018,Winter,35.98,2026-01-19 08:53:19
12018,Spring,20.63,2026-01-19 08:53:19
12019,Fall,39.02,2026-01-19 08:53:19
12019,Winter,37.56,2026-01-19 08:53:19
12022,Fall,30.22,2026-01-19 08:53:19
12022,Spring,29.48,2026-01-19 08:53:19
12022,Winter,22.6,2026-01-19 08:53:19
12023,Fall,43.75,2026-01-19 08:53:19
12023,Winter,39.73,2026-01-19 08:53:19
12027,Fall,39.23,2026-01-19 08:53:19
12027,Winter,34.23,2026-01-19 08:53:19
12027,Spring,21.15,2026-01-19 08:53:19
12030,Summer,47.43,2026-01-19 08:53:19
12030,Spring,37.55,2026-01-19 08:53:19
12033,Fall,35.82,2026-01-19 08:53:19
12033,Winter,26.03,2026-01-19 08:53:19
12033,Spring,24.74,2026-01-19 08:53:19
12036,Spring,39.29,2026-01-19 08:53:19
12036,Summer,24.21,2026-01-19 08:53:19
12036,Fall,23.41,2026-01-19 08:53:19
12038,Fall,29.4,2026-01-19 08:53:19
12038,Spring,29.12,2026-01-19 08:53:19
12038,Summer,20.88,2026-01-19 08:53:19
12038,Winter,20.6,2026-01-19 08:53:19
12041,Summer,39.92,2026-01-19 08:53:19
12041,Spring,39.52,2026-01-19 08:53:19
12042,Fall,31.11,2026-01-19 08:53:19
12042,Spring,28.02,2026-01-19 08:53:19
12042,Winter,22.11,2026-01-19 08:53:19
12045,Fall,41.18,2026-01-19 08:53:19
12045,Winter,39.71,2026-01-19 08:53:19
12046,Fall,37.68,2026-01-19 08:53:19
12046,Winter,29.8,2026-01-19 08:53:19
12046,Spring,24.14,2026-01-19 08:53:19
12049,Fall,37.3,2026-01-19 08:53:19
12049,Winter,35.14,2026-01-19 08:53:19
12049,Spring,21.62,2026-01-19 08:53:19
12050,Fall,36.34,2026-01-19 08:53:19
12050,Winter,32.08,2026-01-19 08:53:19
12050,Spring,23.06,2026-01-19 08:53:19
12053,Fall,37.72,2026-01-19 08:53:19
12053,Winter,36.68,2026-01-19 08:53:19
12054,Winter,40.74,2026-01-19 08:53:19
12054,Fall,38.43,2026-01-19 08:53:19
12057,Summer,39.23,2026-01-19 08:53:19
12057,Spring,34.41,2026-01-19 08:53:19
12057,Fall,20.26,2026-01-19 08:53:19
12060,Fall,32.65,2026-01-19 08:53:19
12060,Spring,26.79,2026-01-19 08:53:19
12060,Winter,25.77,2026-01-19 08:53:19
12061,Spring,34.85,2026-01-19 08:53:19
12061,Fall,26.52,2026-01-19 08:53:19
12061,Summer,23.48,2026-01-19 08:53:19
12064,Fall,36.89,2026-01-19 08:53:19
12064,Winter,28.28,2026-01-19 08:53:19
12064,Spring,23.77,2026-01-19 08:53:19
12065,Summer,45.21,2026-01-19 08:53:19
12065,Spring,36.17,2026-01-19 08:53:19
12068,Fall,33.57,2026-01-19 08:53:19
12068,Spring,28.32,2026-01-19 08:53:19
12068,Winter,23.08,2026-01-19 08:53:19
12069,Fall,31.35,2026-01-19 08:53:19
12069,Spring,28.71,2026-01-19 08:53:19
12069,Winter,20.13,2026-01-19 08:53:19
12071,Fall,36.83,2026-01-19 08:53:19
12071,Winter,30.97,2026-01-19 08:53:19
12071,Spring,22.82,2026-01-19 08:53:19
12072,Fall,31.65,2026-01-19 08:53:19
12072,Spring,29.97,2026-01-19 08:53:19
12072,Winter,20.88,2026-01-19 08:53:19
12073,Spring,31.82,2026-01-19 08:53:19
12073,Summer,28.32,2026-01-19 08:53:19
12073,Fall,25.17,2026-01-19 08:53:19
12075,Fall,39.54,2026-01-19 08:53:19
12075,Winter,35.09,2026-01-19 08:53:19
12076,Fall,37.25,2026-01-19 08:53:19
12076,Winter,33.6,2026-01-19 08:53:19
12076,Spring,21.05,2026-01-19 08:53:19
12077,Spring,44.34,2026-01-19 08:53:19
12077,Summer,37.56,2026-01-19 08:53:19
12079,Spring,32.07,2026-01-19 08:53:19
12079,Fall,29.96,2026-01-19 08:53:19
12080,Spring,33.4,2026-01-19 08:53:19
12080,Fall,29.09,2026-01-19 08:53:19
12080,Summer,25.86,2026-01-19 08:53:19
12083,Fall,31.52,2026-01-19 08:53:19
12083,Spring,28.37,2026-01-19 08:53:19
12083,Winter,24.07,2026-01-19 08:53:19
12084,Fall,35.08,2026-01-19 08:53:19
12084,Winter,31.51,2026-01-19 08:53:19
12084,Spring,22.35,2026-01-19 08:53:19
12087,Spring,35.45,2026-01-19 08:53:19
12087,Summer,32.46,2026-01-19 08:53:19
12087,Fall,22.39,2026-01-19 08:53:19
12088,Summer,36.91,2026-01-19 08:53:19
12088,Spring,36.21,2026-01-19 08:53:19
12089,Spring,42.86,2026-01-19 08:53:19
12089,Summer,28.02,2026-01-19 08:53:19
12091,Winter,44.66,2026-01-19 08:53:19
12091,Fall,40.78,2026-01-19 08:53:19
12092,Spring,29.67,2026-01-19 08:53:19
12092,Fall,28.46,2026-01-19 08:53:19
12092,Summer,22.3,2026-01-19 08:53:19
12093,Spring,37.19,2026-01-19 08:53:19
12093,Summer,26.63,2026-01-19 08:53:19
12093,Fall,22.11,2026-01-19 08:53:19
12095,Fall,43.08,2026-01-19 08:53:19
12095,Winter,42.05,2026-01-19 08:53:19
12097,Fall,33.93,2026-01-19 08:53:19
12097,Winter,27.68,2026-01-19 08:53:19
12097,Spring,24.55,2026-01-19 08:53:19
12098,Spring,34.16,2026-01-19 08:53:19
12098,Summer,28.57,2026-01-19 08:53:19
12098,Fall,23.9,2026-01-19 08:53:19
12099,Winter,37.82,2026-01-19 08:53:19
12099,Fall,36.86,2026-01-19 08:53:19
12101,Spring,38.07,2026-01-19 08:53:19
12101,Summer,29.36,2026-01-19 08:53:19
12101,Fall,22.48,2026-01-19 08:53:19
12102,Fall,31.59,2026-01-19 08:53:19
12102,Winter,26.52,2026-01-19 08:53:19
12102,Spring,26.01,2026-01-19 08:53:19
12103,Fall,34.43,2026-01-19 08:53:19
12103,Spring,27.46,2026-01-19 08:53:19
12103,Winter,25.41,2026-01-19 08:53:19
12105,Fall,33.97,2026-01-19 08:53:19
12105,Spring,30.13,2026-01-19 08:53:19
12105,Winter,23.08,2026-01-19 08:53:19
12106,Spring,30.65,2026-01-19 08:53:19
12106,Fall,30.43,2026-01-19 08:53:19
12106,Summer,20.36,2026-01-19 08:53:19
12107,Fall,35.91,2026-01-19 08:53:19
12107,Winter,27.73,2026-01-19 08:53:19
12107,Spring,26.82,2026-01-19 08:53:19
12109,Fall,36.46,2026-01-19 08:53:19
12109,Spring,27.62,2026-01-19 08:53:19
12109,Winter,22.1,2026-01-19 08:53:19
12110,Spring,30.86,2026-01-19 08:53:19
12110,Fall,30.62,2026-01-19 08:53:19
12110,Winter,20.0,2026-01-19 08:53:19
12111,Fall,30.48,2026-01-19 08:53:19
12111,Spring,27.62,2026-01-19 08:53:19
12111,Winter,25.24,2026-01-19 08:53:19
12113,Fall,40.34,2026-01-19 08:53:19
12113,Winter,36.97,2026-01-19 08:53:19
12115,Spring,33.55,2026-01-19 08:53:19
12115,Summer,30.97,2026-01-19 08:53:19
12115,Fall,22.58,2026-01-19 08:53:19
12117,Fall,38.1,2026-01-19 08:53:19
12117,Winter,34.52,2026-01-19 08:53:19
12118,Fall,34.43,2026-01-19 08:53:19
12118,Spring,34.43,2026-01-19 08:53:19
12119,Fall,39.5,2026-01-19 08:53:19
12119,Winter,37.5,2026-01-19 08:53:19
12121,Fall,40.58,2026-01-19 08:53:19
12121,Winter,35.51,2026-01-19 08:53:19
12123,Fall,36.68,2026-01-19 08:53:19
12123,Winter,29.26,2026-01-19 08:53:19
12123,Spring,24.45,2026-01-19 08:53:19
12124,Spring,32.2,2026-01-19 08:53:19
12124,Fall,27.4,2026-01-19 08:53:19
12124,Summer,22.6,2026-01-19 08:53:19
12125,Fall,43.86,2026-01-19 08:53:19
12125,Winter,35.09,2026-01-19 08:53:19
12127,Fall,37.71,2026-01-19 08:53:19
12127,Winter,36.0,2026-01-19 08:53:19
12127,Spring,20.57,2026-01-19 08:53:19
12128,Fall,32.29,2026-01-19 08:53:19
12128,Spring,30.56,2026-01-19 08:53:19
12128,Winter,20.83,2026-01-19 08:53:19
12129,Fall,34.12,2026-01-19 08:53:19
12129,Spring,28.82,2026-01-19 08:53:19
12129,Winter,20.59,2026-01-19 08:53:19
12131,Fall,28.24,2026-01-19 08:53:19
12131,Spring,25.0,2026-01-19 08:53:19
12131,Summer,23.61,2026-01-19 08:53:19
12131,Winter,23.15,2026-01-19 08:53:19
12132,Spring,38.91,2026-01-19 08:53:19
12132,Summer,35.75,2026-01-19 08:53:19
12133,Spring,40.5,2026-01-19 08:53:19
12133,Summer,32.0,2026-01-19 08:53:19
12135,Winter,42.38,2026-01-19 08:53:19
12135,Fall,36.42,2026-01-19 08:53:19
12136,Spring,30.03,2026-01-19 08:53:19
12136,Fall,29.7,2026-01-19 08:53:19
12136,Winter,20.79,2026-01-19 08:53:19
12137,Fall,35.75,2026-01-19 08:53:19
12137,Winter,29.05,2026-01-19 08:53:19
12137,Spring,26.82,2026-01-19 08:53:19
12139,Fall,34.3,2026-01-19 08:53:19
12139,Spring,30.43,2026-01-19 08:53:19
12141,Spring,32.98,2026-01-19 08:53:19
12141,Fall,30.32,2026-01-19 08:53:19
12141,Summer,20.21,2026-01-19 08:53:19
12144,Spring,33.54,2026-01-19 08:53:19
12144,Fall,27.85,2026-01-19 08:53:19
12145,Spring,37.04,2026-01-19 08:53:19
12145,Summer,31.48,2026-01-19 08:53:19
12145,Fall,22.22,2026-01-19 08:53:19
12147,Winter,38.54,2026-01-19 08:53:19
12147,Fall,36.98,2026-01-19 08:53:19
12148,Fall,41.73,2026-01-19 08:53:19
12148,Winter,40.16,2026-01-19 08:53:19
12149,Summer,40.59,2026-01-19 08:53:19
12149,Spring,40.59,2026-01-19 08:53:19
12151,Spring,31.51,2026-01-19 08:53:19
12151,Fall,29.68,2026-01-19 08:53:19
12151,Winter,20.09,2026-01-19 08:53:19
12152,Spring,35.94,2026-01-19 08:53:19
12152,Summer,29.69,2026-01-19 08:53:19
12152,Fall,23.44,2026-01-19 08:53:19
12153,Fall,36.0,2026-01-19 08:53:19
12153,Spring,31.33,2026-01-19 08:53:19
12155,Fall,37.3,2026-01-19 08:53:19
12155,Spring,30.16,2026-01-19 08:53:19
12156,Spring,34.19,2026-01-19 08:53:19
12156,Summer,33.55,2026-01-19 08:53:19
12156,Fall,20.0,2026-01-19 08:53:19
12157,Spring,34.04,2026-01-19 08:53:19
12157,Fall,31.91,2026-01-19 08:53:19
12159,Fall,37.82,2026-01-19 08:53:19
12159,Winter,35.26,2026-01-19 08:53:19
12160,Fall,35.43,2026-01-19 08:53:19
12160,Winter,29.92,2026-01-19 08:53:19
12160,Spring,25.2,2026-01-19 08:53:19
12161,Spring,33.75,2026-01-19 08:53:19
12161,Fall,28.75,2026-01-19 08:53:19
12161,Summer,20.0,2026-01-19 08:53:19
12163,Summer,45.69,2026-01-19 08:53:19
12163,Spring,37.07,2026-01-19 08:53:19
12165,Fall,33.33,2026-01-19 08:53:19
12165,Winter,26.67,2026-01-19 08:53:19
12165,Spring,24.44,2026-01-19 08:53:19
12167,Summer,48.18,2026-01-19 08:53:19
12167,Spring,36.36,2026-01-19 08:53:19
12168,Fall,31.33,2026-01-19 08:53:19
12168,Winter,25.9,2026-01-19 08:53:19
12168,Spring,25.3,2026-01-19 08:53:19
12169,Fall,40.66,2026-01-19 08:53:19
12169,Winter,37.36,2026-01-19 08:53:19
12171,Fall,35.65,2026-01-19 08:53:19
12171,Winter,30.43,2026-01-19 08:53:19
12171,Spring,23.48,2026-01-19 08:53:19
12172,Fall,38.27,2026-01-19 08:53:19
12172,Winter,33.33,2026-01-19 08:53:19
12172,Spring,23.46,2026-01-19 08:53:19
12175,Spring,41.27,2026-01-19 08:53:19
12175,Summer,40.48,2026-01-19 08:53:19
12176,Fall,34.82,2026-01-19 08:53:19
12176,Spring,31.25,2026-01-19 08:53:19
12177,Fall,36.23,2026-01-19 08:53:19
12177,Winter,29.71,2026-01-19 08:53:19
12177,Spring,23.19,2026-01-19 08:53:19
12179,Spring,29.8,2026-01-19 08:53:19
12179,Fall,29.14,2026-01-19 08:53:19
12179,Summer,23.18,2026-01-19 08:53:19
12180,Fall,32.2,2026-01-19 08:53:19
12180,Spring,30.51,2026-01-19 08:53:19
12180,Winter,22.03,2026-01-19 08:53:19
12182,Fall,39.59,2026-01-19 08:53:19
12182,Winter,36.55,2026-01-19 08:53:19
12183,Spring,28.79,2026-01-19 08:53:19
12183,Fall,28.03,2026-01-19 08:53:19
12183,Winter,23.48,2026-01-19 08:53:19
12184,Summer,33.33,2026-01-19 08:53:19
12184,Spring,33.33,2026-01-19 08:53:19
12184,Fall,23.19,2026-01-19 08:53:19
12186,Fall,40.72,2026-01-19 08:53:19
12186,Winter,40.12,2026-01-19 08:53:19
12188,Fall,38.71,2026-01-19 08:53:19
12188,Winter,32.26,2026-01-19 08:53:19
12188,Spring,22.58,2026-01-19 08:53:19
12190,Fall,33.09,2026-01-19 08:53:19
12190,Winter,24.26,2026-01-19 08:53:19
12190,Spring,23.53,2026-01-19 08:53:19
12191,Fall,36.43,2026-01-19 08:53:19
12191,Winter,31.01,2026-01-19 08:53:19
12191,Spring,24.03,2026-01-19 08:53:19
12192,Summer,44.83,2026-01-19 08:53:19
12192,Spring,32.76,2026-01-19 08:53:19
12194,Summer,37.82,2026-01-19 08:53:19
12194,Spring,36.97,2026-01-19 08:53:19
12195,Spring,31.58,2026-01-19 08:53:19
12195,Fall,26.32,2026-01-19 08:53:19
12195,Summer,21.93,2026-01-19 08:53:19
12195,Winter,20.18,2026-01-19 08:53:19
12196,Summer,40.38,2026-01-19 08:53:19
12196,Spring,36.54,2026-01-19 08:53:19
12198,Fall,33.52,2026-01-19 08:53:19
12198,Spring,29.12,2026-01-19 08:53:19
12198,Winter,23.08,2026-01-19 08:53:19
12199,Spring,37.27,2026-01-19 08:53:19
12199,Fall,23.64,2026-01-19 08:53:19
12199,Summer,22.73,2026-01-19 08:53:19
12200,Fall,31.03,2026-01-19 08:53:19
12200,Winter,25.86,2026-01-19 08:53:19
12200,Spring,25.86,2026-01-19 08:53:19
12202,Fall,36.18,2026-01-19 08:53:19
12202,Winter,32.89,2026-01-19 08:53:19
12202,Spring,23.03,2026-01-19 08:53:19
12203,Spring,30.69,2026-01-19 08:53:19
